#boost_burst=3
#redsshift OmegaHI           H2_Density         SFR_density       SM_density
10.1352      -6.73227776764 5.40401157402 -3.23178430011 4.20315554702
9.9565496    -6.6389137709 5.48422842189 -3.15528543265 4.30721047971
9.7807503    -6.54912886198 5.56184849428 -3.08185591003 4.40700592073
9.6077805    -6.46375510917 5.63546675777 -2.99441618884 4.50640900964
9.4375696    -6.3779934859 5.70605628256 -2.93344824622 4.60031888227
9.2700996    -6.29618738411 5.77302934749 -2.85598578674 4.69302426492
9.10532      -6.21804482079 5.83811188137 -2.79302980503 4.78212490164
8.9431696    -6.13968488061 5.89990473576 -2.72111970453 4.87000035735
8.7836304    -6.06432246955 5.95975117334 -2.65657678336 4.95554063974
8.6266499    -5.99157374992 6.01645348544 -2.59432153847 5.03879095406
8.4721899    -5.91899896857 6.07051081448 -2.53748490153 5.1193449144
8.3202105    -5.8495040502 6.12217388351 -2.48539578097 5.1969264471
8.1706696    -5.78022564106 6.17161714586 -2.43182761951 5.27228456174
8.0235205    -5.71531125699 6.21864668406 -2.37766711409 5.34597534143
7.8787398    -5.65076690867 6.26365925249 -2.33368188956 5.41676153801
7.73628      -5.58923744517 6.30752713594 -2.29413943263 5.48444054177
7.5960999    -5.52841246117 6.34871756505 -2.23995972177 5.55172373619
7.45818      -5.47042464014 6.38850030602 -2.1971391071 5.61701630247
7.3224602    -5.41231894847 6.42651303071 -2.16225842128 5.67958555478
7.18893      -5.35705627703 6.46314495197 -2.12592528016 5.74006309615
7.0575399    -5.30183176336 6.49793602803 -2.08605306574 5.79924118215
6.9282498    -5.24897898765 6.53175950984 -2.0522655957 5.85656389149
6.8010402    -5.19715527052 6.5645830622 -2.01863418972 5.91227552644
6.6758699    -5.14715797053 6.59555767656 -1.97669976515 5.96757929416
6.5527101    -5.0978880499 6.62518649268 -1.94513557498 6.02134140438
6.43153      -5.05066461196 6.6539933497 -1.91190338469 6.07393064353
6.3122902    -5.00411926908 6.68140234501 -1.88096489654 6.12525591592
6.1949601    -4.95881177227 6.70760586917 -1.85095875317 6.17539061472
6.0795202    -4.91442934966 6.73328079223 -1.82900077749 6.22364300174
5.96593      -4.87152614267 6.75798680204 -1.79967565836 6.27099534256
5.8541598    -4.82930310404 6.78169928671 -1.77196849289 6.31741703568
5.7441802    -4.78869741167 6.80447698353 -1.74799303002 6.36263614059
5.6359701    -4.74922537879 6.82688284622 -1.71895102877 6.40729650493
5.5295       -4.71029009871 6.84887652691 -1.70276914143 6.45022181698
5.4247298    -4.67231345769 6.86998886877 -1.67676830094 6.49255716917
5.32164      -4.63533539766 6.89033799596 -1.65236943011 6.53419111867
5.2202101    -4.59976605927 6.91002523519 -1.62636367145 6.57534804773
5.12041      -4.56461390512 6.92902842752 -1.60398100642 6.61577188728
5.0222001    -4.53001418596 6.94780297126 -1.58950712644 6.65482871472
4.92558      -4.49677395696 6.96619975266 -1.56990746394 6.69312423416
4.8305001    -4.46442684092 6.98417171756 -1.54988909472 6.73076061397
4.7369499    -4.43296751057 7.00150496792 -1.53132555468 6.76768687394
4.6448998    -4.40200468474 7.01856047461 -1.50946219975 6.80422878401
4.5543299    -4.37193202857 7.03498228815 -1.49061865833 6.8401947626
4.46521      -4.34263642809 7.05038852541 -1.4697375431 6.87578914542
4.3775201    -4.31440682907 7.06574891836 -1.45414272229 6.9106254925
4.2912302    -4.28615691552 7.08074745727 -1.43949804761 6.94472892339
4.2063298    -4.25876167718 7.09552263744 -1.42414370398 6.97820114386
4.1227999    -4.23216104727 7.10986104885 -1.40674767471 7.01125107904
4.0405998    -4.20604603748 7.12328225964 -1.39273700033 7.04367061656
3.9597199    -4.18058023412 7.13655535584 -1.38028095355 7.07540693818
3.8801501    -4.15597510035 7.14918629016 -1.36874536547 7.10645858764
3.8018401    -4.1315536511 7.16184475865 -1.36072120362 7.13664155035
3.7248001    -4.10805401919 7.17372163458 -1.34472303946 7.16657038336
3.6489899    -4.08484144807 7.18524880902 -1.33543191017 7.19582535903
3.5743899    -4.06200089457 7.19636147301 -1.32966925901 7.22422305874
3.5009999    -4.03983109063 7.20753603532 -1.31388332714 7.25248118141
3.4287801    -4.01826742368 7.21784849229 -1.30512551533 7.2801636211
3.3577199    -3.99791637516 7.22752628117 -1.28742800489 7.30786288857
3.2878001    -3.97789098104 7.23647972655 -1.27174234964 7.33545473316
3.2190001    -3.95833234675 7.24530583495 -1.25748464203 7.36285688238
3.1513       -3.93595354574 7.25675769086 -1.26882207039 7.38856848428
3.0847001    -3.91589954606 7.26627322287 -1.25802189396 7.4140123047
3.01916      -3.896842786 7.27566954531 -1.24618708684 7.43926274984
2.95467      -3.87800442812 7.28384132598 -1.2362855848 7.4642290505
2.8912201    -3.85942953146 7.29229081384 -1.23456647508 7.48846833253
2.8287799    -3.8416643552 7.30029425597 -1.21921425152 7.51278088019
2.76735      -3.82418700859 7.30801269838 -1.21205232635 7.53671290033
2.7068999    -3.80705188512 7.31511572445 -1.20641460894 7.5602071613
2.6474199    -3.79022462043 7.32154312943 -1.20128638752 7.58327355985
2.5889001    -3.77407390429 7.3282772753 -1.19621869313 7.60593464872
2.5313101    -3.75818853075 7.33436983746 -1.18961097003 7.62829276738
2.4746499    -3.74276743766 7.34024124269 -1.18579958455 7.6502274303
2.4189       -3.7275015139 7.34543523624 -1.18101316172 7.67181199573
2.3640499    -3.71294278863 7.35025701397 -1.17681927093 7.69303821049
2.31007      -3.69881480346 7.35488910887 -1.17584872069 7.71378356672
2.2569599    -3.68518041299 7.35965269581 -1.1787498025 7.73389425312
2.2047       -3.67166184802 7.36411058727 -1.17521574965 7.75370713872
2.15328      -3.65845988451 7.367559361 -1.17393523799 7.77313546913
2.10269      -3.64556270311 7.37168509557 -1.17193780059 7.7922339786
2.0529001    -3.63320494394 7.37428950806 -1.16766095039 7.81112094047
2.0039201    -3.62138127301 7.37728924508 -1.16647944499 7.82967414174
1.9557199    -3.60985087557 7.37951664638 -1.16655693463 7.84785556007
1.90829      -3.59822115665 7.38199966176 -1.17228434 7.86546580226
1.86163      -3.58728918893 7.38388102993 -1.17501078348 7.88265726863
1.81572      -3.57676229835 7.38621915474 -1.17678863525 7.89949148201
1.77054      -3.56610691665 7.38763637961 -1.17796469806 7.91600574961
1.7260799    -3.55587677859 7.38955756294 -1.18391068811 7.93204688164
1.68234      -3.54588864888 7.39065441139 -1.18030727901 7.9479791952
1.6393       -3.5361502754 7.39164551088 -1.19065499666 7.96332016404
1.5969599    -3.52689013289 7.39319697069 -1.19362463151 7.97835208353
1.55529      -3.5177384411 7.39459348844 -1.19692201002 7.99308314139
1.51429      -3.50872211562 7.3949022088 -1.19990436654 8.00753734773
1.47395      -3.49990646574 7.3948118192 -1.20365043103 8.02170086236
1.43425      -3.4918832317 7.39372969008 -1.2058264995 8.03563579364
1.39519      -3.48383226713 7.39299450524 -1.21038244379 8.04927850974
1.35676      -3.47633442253 7.3920830929 -1.21131211673 8.06275178023
1.3189501    -3.46888304433 7.39057844576 -1.22233803647 8.07575989372
1.28174      -3.46183836342 7.3882365444 -1.22379516742 8.08860673932
1.2451299    -3.45495677205 7.38694680248 -1.23628105398 8.10098326497
1.20911      -3.44803104638 7.38522378914 -1.24197845569 8.11310106542
1.17366      -3.44126775464 7.38386508211 -1.24553147042 8.12503034012
1.13878      -3.43471886001 7.38060780397 -1.25285406095 8.13667629792
1.10447      -3.42871923434 7.37842419455 -1.26195651269 8.14800471475
1.0707       -3.42379542334 7.37534127181 -1.26657298942 8.15914560504
1.03747      -3.41921040197 7.37213020272 -1.27557978422 8.1699941556
1.0047801    -3.41373615061 7.36946975461 -1.2811486492 8.18064540561
0.97261602   -3.40946053525 7.36465554758 -1.28768436785 8.19108381327
0.940965     -3.40515145107 7.36073676944 -1.30213668642 8.20113397493
0.90982199   -3.4008616165 7.35722253798 -1.30886764002 8.21098660367
0.879179     -3.39611159739 7.35313166787 -1.30847210543 8.22080703068
0.84902698   -3.39248673546 7.34819840282 -1.31862482304 8.23036166648
0.819359     -3.38892392405 7.3436333477 -1.32986483742 8.23963816023
0.79016799   -3.38534298549 7.33910223001 -1.34243496261 8.2486211131
0.76144397   -3.38110969903 7.33390760941 -1.34641434067 8.25749457358
0.733181     -3.37820031294 7.32896891707 -1.35045083984 8.26625954505
0.70537198   -3.37519177359 7.32236539213 -1.35626900963 8.27488227974
0.67800897   -3.37271709274 7.31680108453 -1.35757030404 8.28345371194
0.65108502   -3.37021726617 7.31069750534 -1.36855567723 8.29178673177
0.62459397   -3.36736941835 7.30345937527 -1.38316638704 8.29982440316
0.59852701   -3.36485558329 7.2981223134 -1.39234535072 8.30767484726
0.572878     -3.36244921077 7.29229071135 -1.39818148444 8.31540367895
0.54764098   -3.36023813208 7.28625803326 -1.40836513672 8.32293791434
0.52280903   -3.35798301974 7.28069729195 -1.41773979824 8.33029596673
0.498375     -3.35538071067 7.27466702732 -1.4280153394 8.33747040432
0.474334     -3.35281445253 7.26877646796 -1.43950951997 8.3444450084
0.45067799   -3.35088552631 7.26253308595 -1.43393387014 8.35149671855
0.42740101   -3.34907071904 7.25512505038 -1.44549571235 8.35835046811
0.40449899   -3.34796241168 7.24947925217 -1.44238563855 8.36523903522
0.38196301   -3.34653017906 7.24402648008 -1.45925976761 8.37185164998
0.35978901   -3.34566584841 7.23711605922 -1.46766985309 8.37832588036
0.337971     -3.34423158621 7.23039070533 -1.47697017937 8.38465098311
0.31650299   -3.34306510848 7.22424625588 -1.48051637676 8.39091329218
0.29538      -3.34158054278 7.21780739035 -1.49376848549 8.39697629323
0.27459499   -3.34020769614 7.21136994804 -1.50004689887 8.402941518
0.25414401   -3.33892355756 7.20356374782 -1.51465353761 8.40869924956
0.23402099   -3.33724893563 7.19771903212 -1.5275790691 8.41427980478
0.214221     -3.33568290428 7.19317090031 -1.54031666728 8.41969010355
0.194739     -3.33454500084 7.18873723343 -1.53744185748 8.42512795918
0.175569     -3.33328484759 7.18342384285 -1.54330974644 8.43048351161
0.156707     -3.33211785885 7.17801098386 -1.55516689982 8.43568445485
0.13814799   -3.33138485195 7.1720169598 -1.55717485546 8.44085166047
0.119886     -3.33048197426 7.1675855601 -1.56572452658 8.44590749241
0.101917     -3.32935122564 7.1619214537 -1.56709554701 8.45093699368
0.084236696  -3.3284034041 7.15763511076 -1.57818693012 8.45582843224
0.06684      -3.32712298367 7.1515592294 -1.58684083541 8.46061256819
0.0497224    -3.32619771667 7.14672846749 -1.58271638404 8.46543080034
0.032879502  -3.32525395047 7.14025277324 -1.58847385187 8.47017259514
0.016306801  -3.32478995451 7.13381191379 -1.59582911801 8.47482236781
0.0          -3.32366483955 7.12771632375 -1.60427346064 8.47937021555
#boost_burst = 30
17.0902     -11.3291033347 1.0539371292 -8.1064250848 -1.64197640223
16.7999     -10.9427424113 1.31751109254 -7.64383971268 -1.0428765153
16.514299   -10.8668015355 1.49272504016 -7.44288250916 -0.696997200993
16.233299   -10.8050873603 1.59578181644 -7.3095830619 -0.450355873624
15.9568     -10.7370541793 1.70819072615 -7.20170275169 -0.254698498575
15.6847     -10.483471875 1.85868825526 -7.06819990887 -0.077043667679
15.417      -10.3849643708 2.0415949937 -6.89790121428 0.101661572003
15.1536     -9.95511658006 2.28043171511 -6.67974648884 0.297874848331
14.8944     -9.68037485939 2.49074912689 -6.45500846928 0.508712364132
14.6394     -9.52133979346 2.68297194863 -5.99263939487 0.839619891831
14.3885     -9.36334698603 2.88965549929 -6.04174208927 1.01219509443
14.1416     -9.18926744616 3.08121318666 -5.85980532096 1.19140896816
13.8986     -9.0392398821 3.2296828878 -5.21460682905 1.59465439327
13.6596     -8.89452790863 3.38849191807 -5.33044543184 1.76327483464
13.4243     -8.74158055284 3.53638499552 -5.20269312762 1.92243948492
13.1929     -8.55233416141 3.68692990981 -5.1065864412 2.06608601943
12.9652     -8.40367476493 3.83811830319 -5.05618862682 2.18799095441
12.7411     -8.25004746669 3.98382149663 -4.66061933692 2.39847187747
12.5206     -8.13915245415 4.11973693466 -4.59775417932 2.56127405785
12.3037     -7.99008362669 4.24852837037 -4.49109188979 2.71028864134
12.0902     -7.85770472478 4.37268360011 -4.2596117921 2.88847865352
11.8802     -7.72737283105 4.49117603298 -4.15208233743 3.04729884891
11.6735     -7.5994218733 4.61340946461 -4.08753311433 3.18217971603
11.4702     -7.48214184107 4.72406127133 -3.89717158891 3.33563376448
11.2701     -7.36842198592 4.82744192624 -3.79157315994 3.47834473584
11.0732     -7.25710043572 4.93344926749 -3.70557465416 3.60861370945
10.8795     -7.14865060096 5.03350308413 -3.63819155684 3.72588586052
10.6889     -7.0406985231 5.13086344296 -3.53232530306 3.84295338457
10.5013     -6.93612546616 5.22377606459 -3.44568947408 3.95542961946
10.3168     -6.83566859929 5.31259177425 -3.34374570999 4.06785525139
10.1352     -6.74071963349 5.39447193997 -3.20988618316 4.18781345866
9.9565496   -6.64952335026 5.47322055317 -3.12950078407 4.30091558056
9.7807503   -6.55785463463 5.55088863145 -3.07890967608 4.4026435835
9.6077805   -6.46847576019 5.62434593963 -2.97304776716 4.50746756954
9.4375696   -6.38381342493 5.69461183901 -2.91876745733 4.6040211183
9.2700996   -6.3044973282 5.76169028076 -2.8380771194 4.6995096328
9.10532     -6.22210500057 5.82741791817 -2.78706756805 4.78850011698
8.9431696   -6.14715015652 5.89039853276 -2.71864266518 4.87565279789
8.7836304   -6.07495554088 5.94912291304 -2.64662609611 4.96196454501
8.6266499   -5.99704121487 6.00534640609 -2.58673732255 5.04545141741
8.4721899   -5.92506711269 6.05971883529 -2.53168243965 5.1258564499
8.3202105   -5.85772090937 6.11214697615 -2.4812146302 5.20303760415
8.1706696   -5.79055679737 6.16187212676 -2.4197274449 5.27937807219
8.0235205   -5.72342424163 6.20878581002 -2.37341881957 5.35263404849
7.8787398   -5.66001682307 6.25373700525 -2.32543600298 5.4236265971
7.73628     -5.59828965728 6.29791113429 -2.29283552473 5.49052785466
7.5960999   -5.53714812352 6.3395204194 -2.2437281094 5.55639801429
7.45818     -5.47904863617 6.37909746768 -2.19763684504 5.62096944483
7.3224602   -5.42177702161 6.41636228053 -2.15248516307 5.68432547728
7.18893     -5.36490129129 6.45355871585 -2.12557049224 5.74424393022
7.0575399   -5.31087357835 6.48958243289 -2.08252324079 5.80334692773
6.9282498   -5.26882540372 6.51641884041 -2.07925344101 5.85694026626
6.8010402   -5.21635259301 6.53974916823 -1.94112418172 5.92269123534
6.6758699   -5.16011567454 6.57433396858 -1.9666138452 5.97796426994
6.5527101   -5.10798394488 6.60849936603 -1.95956343186 6.02889588386
6.43153     -5.05859865479 6.64109836813 -1.93227674827 6.07838922478
6.3122902   -5.01036411342 6.67002316205 -1.88714548748 6.12854702464
6.1949601   -4.96540239676 6.69721899113 -1.8581615921 6.17755250128
6.0795202   -4.92144964619 6.72397314843 -1.8357657152 6.22486171828
5.96593     -4.87797994392 6.74986425707 -1.80656820682 6.27138885521
5.8541598   -4.83572708883 6.7744410144 -1.78153764427 6.31681025631
5.7441802   -4.79534340013 6.79741489507 -1.7521170838 6.36168613264
5.6359701   -4.75512599679 6.81955549718 -1.70925667722 6.40739632158
5.5295      -4.71626720828 6.84108137933 -1.68657125741 6.45186569236
5.4247298   -4.67894430118 6.86175325293 -1.66148676933 6.49547746156
5.32164     -4.64178026219 6.88222970686 -1.64231743691 6.53777191226
5.2202101   -4.60624319876 6.90224785729 -1.62191934249 6.57901423995
5.12041     -4.57109200558 6.92155919638 -1.5931082767 6.62007582207
5.0222001   -4.53681020818 6.94062063169 -1.58406520435 6.65923830785
4.92558     -4.50314959907 6.95910087926 -1.563315591 6.69771278279
4.8305001   -4.47085208432 6.97757497669 -1.54832852621 6.73509869167
4.7369499   -4.43938268402 6.99518946827 -1.52493278379 6.77218961941
4.6448998   -4.40880215214 7.01184865697 -1.50504120886 6.8087301273
4.5543299   -4.37851559134 7.02796944176 -1.48052230942 6.84513914229
4.46521     -4.34960834447 7.04307951309 -1.45417072987 6.88157697383
4.3775201   -4.3207025518 7.0587697836 -1.44971491339 6.9163171896
4.2912302   -4.29313105162 7.07433024018 -1.43188769441 6.95056217016
4.2063298   -4.26586909109 7.09005373094 -1.41957804472 6.98393963286
4.1227999   -4.23982587241 7.10404755388 -1.38930753164 7.01785625589
4.0405998   -4.21375804603 7.11804668518 -1.37896007151 7.05079847962
3.9597199   -4.18795127859 7.13139947835 -1.35757110578 7.08365365646
3.8801501   -4.16540955231 7.14236943181 -1.36314535453 7.11451821255
3.8018401   -4.14669227948 7.14797402033 -1.30333092657 7.14820200053
3.7248001   -4.12647202966 7.15407039741 -1.29348962883 7.18088509805
3.6489899   -4.10777426823 7.15896214363 -1.28823175779 7.21235377255
3.5743899   -4.09771453476 7.1589783474 -1.32469575032 7.24003660211
3.5009999   -4.0841427945 7.15937685558 -1.30090758674 7.26811131182
3.4287801   -4.0653612247 7.16703379724 -1.28693457734 7.29595262188
3.3577199   -4.04285736473 7.17738086765 -1.27591295723 7.32338934879
3.2878001   -4.02068272989 7.18818879756 -1.31844313449 7.3473982368
3.2190001   -4.00071733407 7.19681987071 -1.29001968613 7.37220825224
3.1513      -3.977237012 7.20726663133 -1.26505198098 7.39760318121
3.0847001   -3.95170814428 7.22278837903 -1.29754659827 7.42042217852
3.01916     -3.92789389494 7.23764193162 -1.29465896909 7.44275190226
2.95467     -3.90652058638 7.24974696132 -1.26907902253 7.46576526827
2.8912201   -3.88677346616 7.25921909839 -1.23599439478 7.48984583025
2.8287799   -3.86722905413 7.26913908766 -1.24981399011 7.51247690408
2.76735     -3.84863149554 7.2789950009 -1.23816876449 7.53506163907
2.7068999   -3.82991884174 7.28762646517 -1.22936403193 7.55746438183
2.6474199   -3.81255893018 7.29553737749 -1.21430788046 7.58000454552
2.5889001   -3.79551392131 7.30459980644 -1.21102634505 7.60208468007
2.5313101   -3.77886756269 7.31067549261 -1.19026812231 7.62460422231
2.4746499   -3.7623205514 7.3176552165 -1.19779377524 7.64613212286
2.4189      -3.74636160867 7.32362634721 -1.1836660301 7.6677861644
2.3640499   -3.73122079549 7.32995040939 -1.17927172452 7.68908814126
2.31007     -3.71603734006 7.33527103266 -1.18081965185 7.70978437159
2.2569599   -3.7012188767 7.34103389295 -1.1858185853 7.72975830089
2.2047      -3.68650403052 7.34798714832 -1.18619627914 7.74926663011
2.15328     -3.67164875997 7.35377733715 -1.18608708371 7.76836186814
2.10269     -3.65839850063 7.35854790389 -1.17231376333 7.78765135043
2.0529001   -3.64485196556 7.36371805977 -1.17403723694 7.80646349278
2.0039201   -3.63177081937 7.36740560316 -1.16021079342 7.82547492902
1.9557199   -3.61947811632 7.37145099654 -1.15749378307 7.84421118357
1.90829     -3.60607437317 7.3751543964 -1.17282383841 7.86194708247
1.86163     -3.59418034553 7.37936044472 -1.17338110104 7.87933863561
1.81572     -3.58290787416 7.38250760294 -1.17134009028 7.89650551751
1.77054     -3.5719398611 7.38319148781 -1.14616288879 7.91437125421
1.7260799   -3.56095971671 7.38547700089 -1.16925695086 7.9310154231
1.68234     -3.55008666927 7.38886159194 -1.17248849862 7.94727129028
1.6393      -3.54033700089 7.38951545423 -1.1557574539 7.96389694331
1.5969599   -3.53047273976 7.39088987215 -1.17708841039 7.97947989842
1.55529     -3.52132219384 7.39483445247 -1.17562334536 7.99489894688
1.51429     -3.512309847 7.39408595056 -1.17318237876 8.01019021371
1.47395     -3.50306883368 7.39417496002 -1.18349293452 8.02492531063
1.43425     -3.49412610292 7.39411583144 -1.17887272054 8.0396323401
1.39519     -3.48608081476 7.3920313747 -1.17857007257 8.05416344191
1.35676     -3.47763402185 7.39218543545 -1.19224860259 8.06807594226
1.3189501   -3.46932733012 7.39258091926 -1.20798421619 8.08135243657
1.28174     -3.46113268756 7.39206737083 -1.2116719281 8.09439191897
1.2451299   -3.45367641381 7.38975979366 -1.21566900455 8.10719118697
1.20911     -3.44627147821 7.38879559426 -1.22381149752 8.11964149556
1.17366     -3.4393507196 7.3891482937 -1.22631391743 8.13192085819
1.13878     -3.4323255872 7.38811409607 -1.22731241132 8.1440721731
1.10447     -3.42568155746 7.38497075799 -1.23651159641 8.15587295027
1.0707      -3.42065569033 7.38136706515 -1.25225110601 8.16717894466
1.03747     -3.41534642462 7.37874735719 -1.25796223442 8.17826927632
1.0047801   -3.40986684943 7.37637951135 -1.26219636216 8.1891815767
0.97261602  -3.40535781457 7.37432222316 -1.27877794455 8.19962788113
0.940965    -3.40119414 7.36910554787 -1.27320871997 8.21015415072
0.90982199  -3.39702281094 7.3660645479 -1.28650112143 8.22031184629
0.879179    -3.39200603593 7.36319987423 -1.30186093308 8.23007228855
0.84902698  -3.38752715637 7.3578404198 -1.300569607 8.23981942455
0.819359    -3.38340115075 7.35470722316 -1.31392614032 8.24923533611
0.79016799  -3.38006414949 7.34888619275 -1.31326614291 8.2586270095
0.76144397  -3.37579972919 7.34426839584 -1.32326831495 8.267770342
0.733181    -3.37250311188 7.33946923701 -1.33626701159 8.27661354313
0.70537198  -3.36994525285 7.33315109452 -1.33211419427 8.28551140828
0.67800897  -3.36676463221 7.32698990984 -1.34459528099 8.29412923027
0.65108502  -3.36379743535 7.32322638795 -1.35179800146 8.30257816933
0.62459397  -3.36094926277 7.31799025595 -1.35998887098 8.31084487918
0.59852701  -3.35881389132 7.31174468858 -1.36002413618 8.31908671879
0.572878    -3.35662027248 7.30505968935 -1.37270238085 8.32706813511
0.54764098  -3.35352945806 7.29965795629 -1.39610121979 8.33461172021
0.52280903  -3.35190073836 7.29401489749 -1.39396790484 8.34217646237
0.498375    -3.3489437811 7.28861943606 -1.40592791899 8.34951921589
0.474334    -3.34697618908 7.28288666699 -1.40769123225 8.35681531986
0.45067799  -3.34491406776 7.27803874785 -1.42094025125 8.36387751526
0.42740101  -3.34220011884 7.2712346779 -1.43458216997 8.37070832018
0.40449899  -3.33996162406 7.2641221367 -1.44151845178 8.37741848215
0.38196301  -3.33803511268 7.25947516342 -1.44458744639 8.38406970587
0.35978901  -3.33625653706 7.25472322571 -1.44678425455 8.3906737936
0.337971    -3.33454451448 7.24765806158 -1.45598197896 8.39712524949
0.31650299  -3.33355571955 7.24131661449 -1.46381194903 8.40344867126
0.29538     -3.3317114456 7.23447112533 -1.46844566578 8.40969118538
0.27459499  -3.33074992014 7.22837563493 -1.47466867374 8.41583191763
0.25414401  -3.32902251472 7.22401725279 -1.49488765779 8.42168118326
0.23402099  -3.32749783979 7.2178216225 -1.49323444076 8.4275409268
0.214221    -3.32611101809 7.21315616027 -1.5068351231 8.43320739383
0.194739    -3.32469888102 7.20720811661 -1.50496313452 8.43888650606
0.175569    -3.32323219377 7.20338885416 -1.51699840727 8.44439795789
0.156707    -3.32242750685 7.19570545331 -1.50658143879 8.45002830504
0.13814799  -3.32151207172 7.19082007978 -1.53227013573 8.45532202083
0.119886    -3.32058053124 7.18797476461 -1.53513581893 8.46056843873
0.101917    -3.31921568141 7.18181599866 -1.53839125767 8.46576180834
0.084236696 -3.31797766141 7.17706020763 -1.53579846299 8.47097227783
0.06684     -3.3164052084 7.1705623921 -1.55558220726 8.47593634755
0.0497224   -3.31568410948 7.16539576606 -1.5537213559 8.48090728481
0.032879502 -3.31415872231 7.15962916996 -1.56488582385 8.48573794927
0.016306801 -3.31389849629 7.15543426065 -1.56678454686 8.49053353528
1.72e-08    -3.31286560195 7.14953587546 -1.56679656932 8.49531388863
#boost_burst =5
17.0902     -11.3904869899 1.05672650988 -8.09941770516 -1.63496900679
16.7999     -11.1274937561 1.32776379726 -7.64240491675 -1.04003228395
16.514299   -10.9740084977 1.49753948134 -7.43572349887 -0.691778576297
16.233299   -10.8738902093 1.59843269105 -7.30586717045 -0.445787706915
15.9568     -10.6372738795 1.702446834 -7.1997308181 -0.251070190458
15.6847     -10.1719616526 1.8326240649 -7.08967700771 -0.08168318738
15.417      -10.1300837038 2.02822117873 -6.92740903723 0.0887912878795
15.1536     -10.0122648867 2.28648928887 -6.68263277328 0.288660563266
14.8944     -9.81859966064 2.50137441514 -6.4473696039 0.506057282397
14.6394     -9.58075705492 2.70439039596 -6.1433342861 0.764320987411
14.3885     -9.41522773221 2.90024855362 -5.99879921582 0.979319818238
14.1416     -9.24641539579 3.08758819636 -5.83391738507 1.17930429133
13.8986     -9.09264674115 3.24920423584 -5.54095471368 1.42045929155
13.6596     -8.88245394851 3.40251631665 -5.43493956672 1.61275018768
13.4243     -8.74462912967 3.55303624042 -5.31702990353 1.78334267824
13.1929     -8.54715796146 3.70086404282 -5.16186725314 1.95227461796
12.9652     -8.39737955924 3.84461208056 -4.98655880028 2.12673386802
12.7411     -8.25743661743 3.99126266571 -4.81988158487 2.30213816624
12.5206     -8.12868343793 4.1254281947 -4.67717853471 2.47029761163
12.3037     -7.99305087334 4.25661430909 -4.5683549109 2.6233400138
12.0902     -7.8561155459 4.38369246423 -4.40160075701 2.78377400776
11.8802     -7.72420620751 4.50600546698 -4.30439456931 2.92855906248
11.6735     -7.59701404637 4.62741805754 -4.19143092818 3.06745222519
11.4702     -7.46853604206 4.74195211682 -4.05703416148 3.20795461137
11.2701     -7.35950874523 4.8491061855 -3.93413401088 3.34654878663
11.0732     -7.24914403484 4.95527436928 -3.82582461594 3.47983949058
10.8795     -7.1314004924 5.0542231277 -3.72574175052 3.60722631889
10.6889     -7.02365397736 5.15226067522 -3.62271937476 3.73114036675
10.5013     -6.92439056481 5.24589916731 -3.53248088142 3.84945391765
10.3168     -6.8227732028 5.33459972832 -3.43838163315 3.96449208058
10.1352     -6.72692926429 5.41997395174 -3.34888689307 4.0761131961
9.9565496   -6.63518207764 5.50136069387 -3.25504756945 4.18607937284
9.7807503   -6.5456908444 5.5794435699 -3.17491091151 4.29180867437
9.6077805   -6.45847628784 5.65478024822 -3.09149145514 4.3950121681
9.4375696   -6.37069253629 5.72612086456 -3.01903168541 4.49402341782
9.2700996   -6.28783531122 5.79463467093 -2.94263463243 4.59059106181
9.10532     -6.20729777892 5.86026350225 -2.87530453208 4.68348852473
8.9431696   -6.12916134772 5.92320531928 -2.80841750903 4.77345155623
8.7836304   -6.05259893502 5.98242282528 -2.74089320736 4.86120420522
8.6266499   -5.97862623171 6.04001037062 -2.68369022531 4.94535933124
8.4721899   -5.90510450423 6.09532437321 -2.62628373036 5.02669730422
8.3202105   -5.8372003066 6.14840113853 -2.57039345063 5.10551927054
8.1706696   -5.76922193681 6.19940832405 -2.51703058084 5.1818942665
8.0235205   -5.70638959327 6.24771656292 -2.46442712605 5.25616167223
7.8787398   -5.6431729891 6.29349451405 -2.41353901305 5.32842675756
7.73628     -5.58079766455 6.33741880616 -2.36687726181 5.39841248036
7.5960999   -5.519669823 6.37932887644 -2.32097881858 5.46640564471
7.45818     -5.46074925453 6.41928210703 -2.27785161018 5.53234145799
7.3224602   -5.40218299437 6.45740555087 -2.23487313757 5.59654941982
7.18893     -5.34540415777 6.49458986028 -2.19972809369 5.65824707342
7.0575399   -5.29056922237 6.5305544326 -2.16114263746 5.71829570124
6.9282498   -5.24859157383 6.55589077067 -2.13891032376 5.77491470909
6.8010402   -5.19342916382 6.58784959719 -2.07363702689 5.83391674825
6.6758699   -5.13931313681 6.62089939294 -2.05220723391 5.88957169423
6.5527101   -5.08769985638 6.65313052459 -2.02502678662 5.94310092204
6.43153     -5.03922894553 6.68439857854 -1.99768423014 5.99483623468
6.3122902   -4.99150022308 6.71353875967 -1.96710250758 6.04538798085
6.1949601   -4.9456503667 6.74105216961 -1.93350869313 6.095233587
6.0795202   -4.9016039765 6.76720285963 -1.90693593497 6.14370679132
5.96593     -4.85941903013 6.79260778222 -1.87877781976 6.19115181696
5.8541598   -4.81727374971 6.81660973828 -1.85259897044 6.23749304131
5.7441802   -4.776670122 6.8393101402 -1.82596982201 6.28290801975
