#From Hopkins et al. (2007; ApJ..654..731)
#z log10(L_bol/L_solar) log10(dphi(L_bol)/dlog(L_bol)/Mpc^3) 1sigma_uncertainty survey_type_label reference_label
#Survey type labels: 0=optical, 1=soft x-ray, 2=hard x-ray, 3=IR, 4=emission lines
#Reference labels:  1 = Ueda et al. 2003, 2 = La Franca et al. 2005, 
#                   3 = Silverman et al. 2005a,c, 4 = Barger et al. 2003a,b,2005, 
#                   5 = (skipped), 6 = Nandra et al. 2005, 7 = Sazonov & Revnivtsev 2004,  
#                   8 = Hao et al. 2005, 9 = Hasinger et al. 2005,  
#                  10 = Silverman et al. 2005b, 11 = Richards et al. 2005, 
#                  12 = Richards et al. 2006b, 13 = Wolf et al. 2003, 
#                  14 = Hunt et al. 2004, 15 = Cristiani et al. 2004, 
#                  16 = Kennefick et al. 1995, 17 = Schmidt et al. 1995, 
#                  18 = Fan et al. 2001a,b,2003,2004, 19 = Matute et al. 2006, 
#                  20 = Brown et al. 2006, 21 = Miyaji et al. 2000,2001, 
#                  22 = (skipped), 23 = Siana et al. 2006
0.5000   12.9495   -6.5924    0.0946     0    12
0.5000   12.8334   -6.3780    0.0748     0    12
0.5000   12.7174   -6.1738    0.0607     0    12
0.5000   12.6017   -5.9000    0.0449     0    12
0.5000   12.4863   -5.6668    0.0347     0    12
0.5000   12.3712   -5.4846    0.0285     0    12
0.5000   12.2564   -5.2835    0.0265     0    12
0.5000   12.1419   -5.1234    0.0230     0    12
0.5000   12.0277   -5.0041    0.0306     0    12
0.5000   11.9139   -4.8352    0.0288     0    12
0.5000   11.8005   -5.3663    0.1694     0    12
0.5000   12.5960   -5.7105    0.3010     0    11
0.5000   12.4998   -5.5933    0.1990     0    11
0.5000   12.4038   -5.4615    0.1606     0    11
0.5000   12.3080   -5.3732    0.1396     0    11
0.5000   12.2124   -5.2439    0.1201     0    11
0.5000   12.1171   -4.9129    0.0885     0    11
0.5000   12.0220   -4.9070    0.0887     0    11
0.5000   11.9272   -5.0152    0.1043     0    11
0.5000   11.8326   -4.7237    0.0819     0    11
0.5000   11.7384   -4.5419    0.0713     0    11
0.5000   11.6444   -4.5958    0.0755     0    11
0.5000   11.5508   -4.4728    0.0671     0    11
0.5000   11.4574   -4.5272    0.0721     0    11
0.5000   11.3644   -4.5304    0.0743     0    11
0.5000   10.2787   -2.9579    0.0950     1     9
0.5000   11.2180   -3.9618    0.1050     1     9
0.5000   11.8657   -4.7905    0.1350     1     9
0.5000   12.1947   -5.2196    0.1050     1     9
0.5000   12.5267   -5.6250    0.0800     1     9
0.5000   12.8611   -6.3814    0.1350     1     9
0.5000   13.1977   -6.9428    0.1500     1     9
0.5000   13.7056   -7.7404    0.1300     1     9
0.5000   10.3618   -3.7269    0.2400     1    21
0.5000   10.8596   -3.7751    0.1200     1    21
0.5000   11.4013   -4.3090    0.0850     1    21
0.5000   12.1851   -5.3913    0.0900     1    21
0.5000   13.0531   -6.7389    0.1200     1    21
0.5000   13.8658   -8.3687    0.2250     1    21
0.5000   10.2451   -3.7911    0.1750     1    10
0.5000   11.5044   -4.4369    0.1750     1    10
0.5000   12.8243   -5.9319    0.2650     1    10
0.5000   10.0921   -3.3248    0.2850     2     1
0.5000   10.8835   -3.8442    0.2150     2     1
0.5000   11.4840   -4.3662    0.2000     2     1
0.5000   12.1772   -4.9021    0.2000     2     1
0.5000   12.6425   -5.7663    0.2150     2     1
0.5000   13.2068   -6.5012    0.1800     2     1
0.5000   13.7896   -8.2007    0.4300     2     1
0.5000   10.1528   -3.3778    0.2000     2     1
0.5000   11.4065   -4.1611    0.2000     2     1
0.5000   12.7227   -5.7476    0.2000     2     1
0.5000   14.0756   -8.4635    0.3300     2     1
0.5000    9.9677   -3.5481    0.2000     2     4
0.5000   10.5792   -4.0126    0.2500     2     4
0.5000   11.2099   -4.1823    0.3500     2     4
0.5000   11.8574   -4.4495    0.2000     2     4
0.5000   12.5182   -5.2848    0.2500     2     4
0.5000   13.1891   -6.4969    0.4000     2     4
0.5000   11.3723   -4.6006    0.3000     3    19
0.5000   11.7464   -5.1564    0.3000     3    19
0.5000   12.1252   -5.2338    0.2000     3    19
0.5000   12.5080   -5.2717    0.2500     3    19
0.5000   12.8938   -6.1431    0.2000     3    19
0.5000   13.2822   -6.7504    0.2000     3    19
0.5000   13.6723   -7.5838    0.2500     3    19
0.5000   14.0639   -8.6346    0.5500     3    19
1.0000   13.5332   -7.2031    0.1930     0    12
1.0000   13.4161   -6.6099    0.0990     0    12
1.0000   13.2992   -6.4168    0.0808     0    12
1.0000   13.1825   -6.0639    0.0549     0    12
1.0000   13.0659   -5.7217    0.0372     0    12
1.0000   12.9495   -5.5904    0.0326     0    12
1.0000   12.8334   -5.3608    0.0251     0    12
1.0000   12.7174   -5.1531    0.0201     0    12
1.0000   12.6017   -5.0275    0.0212     0    12
1.0000   12.4863   -4.9536    0.0379     0    12
1.0000   12.3712   -4.8504    0.0590     0    12
1.0000   12.2564   -4.5767    0.4551     0    12
1.0000   13.1766   -6.0687    0.1984     0    11
1.0000   13.0795   -5.6385    0.1102     0    11
1.0000   12.9825   -5.5152    0.0943     0    11
1.0000   12.8856   -5.4659    0.0920     0    11
1.0000   12.7889   -5.3086    0.0809     0    11
1.0000   12.6924   -5.0332    0.0633     0    11
1.0000   12.5960   -5.0555    0.0691     0    11
1.0000   12.4998   -4.8838    0.0606     0    11
1.0000   12.4038   -4.7207    0.0542     0    11
1.0000   12.3080   -4.6742    0.0510     0    11
1.0000   12.2124   -4.6269    0.0476     0    11
1.0000   12.1171   -4.5115    0.0417     0    11
1.0000   12.0220   -4.4815    0.0425     0    11
1.0000   11.9272   -4.3552    0.0405     0    11
1.0000   11.8326   -4.5480    0.0640     0    11
