HST	F606W	21.9	3564.36	1782.18	5	21	
HST	F606W	22.4	2673.27	1543.41	5	21	
HST	F606W	22.9	9801.98	2955.41	5	21	
HST	F606W	23.4	13366.3	3451.17	5	21	
HST	F606W	23.9	15148.5	3674.05	5	21	
HST	F606W	24.4	24059.4	4630.23	5	21	
HST	F606W	24.9	38316.8	5843.26	5	21	
HST	F606W	25.4	52574.3	6844.59	5	21	
HST	F606W	25.9	86435.6	8776.21	5	21	
HST	F606W	26.4	80198.0	8453.61	5	21	
HST	F606W	26.9	137228.0	11058.1	5	21	
HST	F606W	27.4	160396.0	11955.2	5	21	
HST	F606W	27.9	223663.0	14117.5	5	21	
HST	F606W	28.4	286040.0	15965.2	5	21	
HST	F606W	28.9	363564.0	17999.1	5	21	
HST	F606W	29.4	453564.0	20103.9	5	21	
HST	F606W	29.9	493663.0	20973.7	5	21	
HST	F606W	20.5	1263.1582	631.579102	6	21	
HST	F606W	21.0	1578.94763	706.126892	6	21	
HST	F606W	21.5	2526.31641	893.187683	6	21	
HST	F606W	22.0	3473.68481	1047.35547	6	21	
HST	F606W	22.5	5052.63281	1263.1582	6	21	
HST	F606W	23.0	5684.21191	1339.78149	6	21	
HST	F606W	23.5	10105.2656	1786.37537	6	21	
HST	F606W	24.0	16105.2666	2255.18848	6	21	
HST	F606W	24.5	25894.7422	2859.59595	6	21	
HST	F606W	25.0	34736.8477	3312.02856	6	21	
HST	F606W	25.5	54000.0117	4129.48389	6	21	
HST	F606W	26.0	74210.5391	4840.96191	6	21	
HST	F606W	26.5	102947.391	5701.72852	6	21	
HST	F606W	27.0	135789.5	6548.35107	6	21	
HST	F606W	27.5	168631.609	7297.40381	6	21	
HST	F606W	28.0	237789.516	8665.53223	6	21	
HST	F606W	28.5	318947.438	10035.9482	6	21	
HST	F606W	29.0	426000.094	11598.5508	6	21	
HST	F606W	29.5	489158.0	12428.6357	6	21	
HST	F606W	30.0	450947.469	11933.335	6	21	
SDSS	i	9.5	0.00559043372	0.00559043372	1	5	
SDSS	i	10.0	0.00559043372	0.00559043372	1	5	
SDSS	i	10.5	0.0111808674	0.00790606719	1	5	
SDSS	i	11.0	0.0223617349	0.0111808674	1	5	
SDSS	i	11.5	0.0167713016	0.00968291517	1	5	
SDSS	i	12.0	0.0335426033	0.0136937108	1	5	
SDSS	i	12.5	0.0950373709	0.0230499487	1	5	
SDSS	i	13.0	0.122989543	0.0262214597	1	5	
SDSS	i	13.5	0.380149484	0.0460998975	1	5	
SDSS	i	14.0	0.888878942	0.0704926848	1	5	
SDSS	i	14.5	1.5876832	0.0942116603	1	5	
SDSS	i	15.0	2.73372197	0.123623185	1	5	
SDSS	i	15.5	5.49539614	0.175275922	1	5	
SDSS	i	16.0	10.9628401	0.247562185	1	5	
SDSS	i	16.5	21.5623035	0.347192496	1	5	
SDSS	i	17.0	41.1903152	0.479866356	1	5	
SDSS	i	17.5	76.0690308	0.652118742	1	5	
SDSS	i	18.0	135.573608	0.870583296	1	5	
SDSS	i	18.5	239.740158	1.15769231	1	5	
Subaru	i	16.0	14.677104	3.78961205	2	11	
Subaru	i	16.5	26.418787	5.08429766	2	11	
Subaru	i	17.0	45.9882622	6.70807743	2	11	
Subaru	i	17.5	74.3639984	8.53013515	2	11	
Subaru	i	18.0	136.986313	11.5774565	2	11	
Subaru	i	18.5	255.381622	15.8077259	2	11	
Subaru	i	19.0	516.634094	22.4836121	2	11	
Subaru	i	19.5	1002.93549	31.3264408	2	11	
Subaru	i	20.0	1132.09399	33.2824898	2	11	
Subaru	i	20.5	1736.79065	41.2238274	2	11	
Subaru	i	21.0	2535.2251	49.8061333	2	11	
Subaru	i	21.5	4082.19189	63.2006073	2	11	
Subaru	i	22.0	6034.24707	76.8397751	2	11	
Subaru	i	22.5	8771.03711	92.6403198	2	11	
Subaru	i	23.0	12513.6992	110.654076	2	11	
Subaru	i	23.5	17849.3164	132.155533	2	11	
Subaru	i	24.0	26246.5762	160.25473	2	11	
Subaru	i	24.5	36243.6406	188.317413	2	11	
HST	F775W	18.75	257.2	62.4	3	17	
HST	F775W	19.75	862.253	197.814	3	17	
HST	F775W	20.25	1406.833	252.675	3	17	
HST	F775W	20.75	1951.414	297.588	3	17	
HST	F775W	21.25	3131.338	376.969	3	17	
HST	F775W	21.75	5037.371	478.126	3	17	
HST	F775W	22.25	7034.166	564.998	3	17	
HST	F775W	22.75	10165.504	679.211	3	17	
