#log(M_HI) Err_log(M_HI) log(M_star) Err_log(M_star) log(M_b) Err_log(M_b) log(j_b) Err_log(j_b) log(j_atm) log(j_star)
 9.3183764152228 0.090136920490031 10.2489046505617 0.092321569511783 10.3368998093595 0.076282110302919 2.61506018759588 0.098363841771868 3.38726651421803 2.4796290332076
 9.01699157820621 0.091491489566305 8.98952100764831 0.041700131126045 9.40071063677323 0.053553259141495 2.40139418075941 0.087366921858246 2.45788377881499 2.35602627459115
 8.87843561741145 0.08377323543031 7.85077485060937 0.066730587555167 9.06205524737535 0.074213765603329 2.47230936526762 0.114379498876195 2.31753691925465 1.69950202367005
 8.72085361927231 0.078328008519702 9.06647501375413 0.035249699673932 9.29716938096924 0.034875145033547 2.36293733137863 0.058161425783741 2.38883076086774 2.31926728937275
 8.6893887832686 0.089586783618557 8.44175795850816 0.038656252260071 8.99577116451185 0.060698165220991 2.47471310475584 0.090250764070634 2.57763885467153 2.53335907554273
 9.06483221973857 0.15052540913006 9.39875571577337 0.039342835469318 9.63394289031129 0.059395544404953 2.74146760751845 0.090021262567262 2.65532224526051 2.60162848983342
 9.08546896988667 0.038174127310062 9.05065038086391 0.021930230488565 9.46617041115788 0.023043790380474 2.60844593354803 0.03810259912528 2.75327633694306 2.671917113744
 7.75668174099533 0.107969390256716 6.66676126706566 0.054180846939215 7.9365338482395 0.096377482523957 1.52901301200453 0.153126558459212 1.54570373509949 1.3175218914333
 8.86400648433058 0.09779935717705 8.68229854210794 0.03326475050398 9.19091969891257 0.063044262611945 2.47307941357889 0.087921446509379 2.46845690398305 2.49007104517569
 8.65468661046708 0.075780125351582 7.07671324469003 0.077744720080456 8.81755875924339 0.070323749219927 2.18129104847379 0.106457639050504 2.15906246214603 1.55309825879052
 8.4553930963303 0.106262265208859 8.74354112059877 0.041321926214714 8.99690988467386 0.047237916830327 2.08977603377694 0.074372696443541 2.11962630434954 2.16669640951699
 9.88803339358275 0.0420438957476 9.95332469638919 0.02849014586349 10.312219683274 0.024743202416919 3.12908243824099 0.040073191014749 3.26397102177651 2.98882255544716
 7.42494693916211 0.13906931288528 8.09791640923732 0.049212227631894 8.23149507644823 0.046564168769438 1.50371570310875 0.07474128227492 1.45730561775013 1.27275193135931
 8.78527999507935 0.066797829259095 8.72600958240979 0.076896188829587 9.15621588267676 0.047842138320888 2.18522459222789 0.084535721688827 2.48044563340719 1.7330433073211
 8.03957273659277 0.092340697462114 7.78297399494405 0.041836162848195 8.34332980307761 0.063000090719405 1.77281413491972 0.096626368466002 1.77141849973521 1.76484156276528
 8.56433459595128 0.129052137870855 8.17432152726404 0.044104023026976 8.83331289020278 0.094278249126618 1.96617247227425 0.138175869981408 1.90992425285661 2.02753418172565
 8.22162285774879 0.120488654100132 8.18132898708973 0.045075747595837 8.60011216199548 0.070179051254363 1.8402175938582 0.107364255155089 1.85468820071605 1.89184511362889
 9.7547839408659 0.077373058726278 11.0135534305417 0.034229911796065 11.0688164299222 0.030563284117095 3.41145152966757 0.040680877712277 3.66774083326227 3.41692788682942
 9.12593646696609 0.102888356779407 9.37854324716164 0.041310440020077 9.64684465923372 0.047416845191115 2.72021151621411 0.077847868740868 2.78371102941235 2.65710484119043
 8.33475523986967 0.049382373351839 7.64107731332537 0.059942870201097 8.54988567577041 0.041291723049166 2.12440645298417 0.063015412851193 2.180702337068 0.966644597904823
 8.13516446665695 0.132092886967988 7.99813723044092 0.042466757723055 8.47722257827815 0.082340787149665 2.11505042632829 0.127522284898997 2.0895990914611 2.05352394859412
 9.41984014141691 0.164956452287681 10.2578944687308 0.087680159036943 10.3597596164157 0.073912473794549 2.96889723730445 0.094646344684134 3.29623320082227 2.89822035043378
 9.46645239647855 0.160641568734627 10.67982748171 0.102815400050163 10.7384079198181 0.090584990776761 2.96606086753708 0.114231330013827 3.39330370699924 2.87086078001836
 10.0146045334361 0.107319667375749 10.4076967576339 0.054935857321652 10.6210411931055 0.04914925694594 3.28478771816848 0.086196583422953 3.55167400582403 3.06085994262227
 9.25976106679866 0.092983999560125 10.3593800878746 0.071140059450953 10.4277619185898 0.061373566867088 2.93964560766018 0.077018866046138 3.49849252243981 2.84643230245179
 9.80985587653267 0.171232027764006 11.087000120796 0.099639875593387 11.1410419409391 0.088639155886392 3.08715055272859 0.107086430348562 3.47832986402651 3.09862198861589
 8.69002764746996 0.09136603989302 7.99814159203154 0.058115151697749 8.90539646953399 0.075463158680029 2.33566350927423 0.117404109830034 2.3712813305616 2.06020861075083
 9.66912154362154 0.135585595235545 10.7064873488959 0.057020423407308 10.781324455667 0.050033090668432 3.07597441800622 0.072979459979046 3.34319684767604 3.00668656303483
 9.90097853433306 0.145166557805356 10.3299264407955 0.112654378742515 10.5309548929713 0.084493065166819 3.1334080601559 0.129549754177724 3.44413676700503 2.89305183353842
 9.42453863715405 0.160521464313932 9.87981814653454 0.079654735842587 10.0722131226034 0.070674908967737 2.97984369456792 0.122896872152965 3.2218650856139 2.87104246323572
 8.48545168275652 0.078218501684052 8.23997480111694 0.061684985900904 8.79246873491057 0.054869297382723 2.38699761764837 0.091640883279483 2.46350975852777 1.88152977787173
 8.70225816316209 0.144533545057563 9.34836328438519 0.068345065686231 9.48808515152975 0.058952774076121 2.43010206359728 0.104422657555576 2.84115731420779 2.27773678270904
 10.351796306897 0.120862989323843 10.700971824191 0.069801516991499 10.9303376357377 0.059569147687251 3.58172575643297 0.091924834318321 3.76411963345705 3.4105397352971
 9.85666848361154 0.143399638336347 10.8003733548913 0.047784639746635 10.8865809588071 0.043148177002181 3.51688176081526 0.064839539409056 3.78855978099086 3.46992126199138
