#GASSID RA DEC lg_M_star_disk lg_M_star_total lg_M_HI lg_M_mol lg_M_bar_disk lg_M_bar_total j_star_disk j_star_total j_bar_disk j_bar_total
111075 178.15836 24.30763 9.419342767212882 9.523767280983197 9.78 5.571015394529963E8 10.053767467187859 10.080331024113159 873.7827902321801 707.7410408111707 1518.5717524674847 1426.5321347025242
111088 178.57404 32.861 9.194011220898703 9.194011220898703 9.129 1.6496324817189E8 9.549623787785121 9.549623787785121 327.4879764584006 327.4879764584006 551.2764897888864 551.2764897888864
111023 178.89639 25.88945 9.797734251594166 9.797734251594166 9.99 1.3191082833283741E9 10.317824108831104 10.317824108831104 720.7404830420843 720.7404830420843 1885.2226225579234 1885.2226225579234
111063 179.60596 25.09765 9.630515257656171 9.630515257656171 7.904 1.655667636955903E8 9.657500679961755 9.657500679961755 150.4895410831626 150.4895410831626 149.15556186083214 149.15556186083214
111056 179.69624 15.71628 10.17536285175225 10.17536285175225 9.2 1.4896128791330884E9 10.26960821378262 10.26960821378262 578.4837886930034 578.4837886930034 664.771953095944 664.771953095944
111013 179.7728 24.98896 9.835876686962546 9.874994325336974 9.25 4.463271401512428E8 9.986769078802288 10.014766119792917 450.7191916661713 413.69446279678715 652.0069636764465 611.0068296125858
112090 180.59383 29.86177 10.261930971668221 10.261930971668221 9.64 1.8282089602251024E9 10.414961232056818 10.414961232056818 215.2809446219834 215.2809446219834 607.2529661082441 607.2529661082441
18138 180.66463 8.94007 10.580691729034884 10.72690298483553 8.925 4.0526753632130367E8 10.59792208593528 10.739277402749082 1739.020825063001 1385.3692372781532 1722.4882555298905 1380.751809285215
112068 181.04057 1.82598 9.615135054122808 9.65623214013637 8.439 3.000435502956425E8 9.680631555910788 9.716204296935189 626.6747631185207 577.8113852245558 598.9695770243702 555.7693384332575
18131 181.19106 9.42253 10.234630802269706 10.415312125264728 8.423 3.6093255288697034E7 10.244478187081112 10.42183303290154 140.70141846376487 96.6206688201326 139.78579935839508 96.60872129252051
112027 181.22945 19.98198 9.900140541517024 9.899789851380376 9.67 3.0507462847465754E8 10.163321037249748 10.163129759982958 186.97880173173152 226.40064691228318 734.419341650093 756.9845179457868
18225 181.2976 10.56142 9.756463533211774 10.11016360505323 8.575 1.7888946232366332E8 9.805772715194124 10.132695661308897 360.9548217341323 272.10093490061263 363.16594228621193 276.4638551591833
112088 182.94839 12.14371 9.761055588458131 9.833020182970355 9.75 5.381886268416886E8 10.14295853706145 10.174286826598124 845.0912152762703 727.4376093646623 1444.0205050627462 1344.4772507241796
112117 183.14384 11.07508 9.13114034839381 9.13114034839381 9.26 3.404894032809858E8 9.61800586683812 9.61800586683812 495.74481339218175 495.74481339218175 771.0880778827769 771.0880778827769
24149 183.48438 13.67646 10.159611317730429 10.397932535508277 10.12 3.96082941812194E8 10.513670478453648 10.635404474279143 2660.482620247277 2192.508259472963 5142.376817963838 4260.535127345785
112058 183.80516 13.18454 9.624889629662945 9.682699883413855 9.8 1.3974160906204967E9 10.150180195830206 10.16824675436248 437.4572862118116 390.6088561429439 1151.9878425260304 1103.1132015639812
30175 184.01112 14.18939 10.422847852287715 10.673538489494126 8.729 1.709883186365088E8 10.43727540657049 10.681697731584748 1816.9668075083812 1149.0653226323277 1798.3049128557088 1148.489542549709
24168 184.05154 13.43762 10.372956399426004 10.562066668714879 9.411 4.1791965459995556E8 10.439306916220495 10.606133505582195 1220.5023215649614 1007.6640952971185 1332.4051837940629 1102.2082596788462
24736 184.23161 8.35914 10.191559423195933 10.191559423195933 10.03 3.872271205720486E9 10.529964577149201 10.529964577149201 918.427216432147 918.427216432147 2304.303017333426 2304.303017333426
24740 184.32874 8.72575 10.170355936259117 10.170355936259117 8.911 5.3370422488839865E8 10.215816398213324 10.215816398213324 512.7687191344937 512.7687191344937 518.4089690444234 518.4089690444234
24183 184.43379 13.17104 10.456338711489451 10.559850672797966 10.18 6.756984490197348E9 10.746542955736683 10.802673865041823 1543.2710423547976 1257.6257880168976 2967.4225350511274 2601.046074729505
24741 184.46172 8.43028 10.554173144342313 10.742715231821567 10.093 2.8618377751645164E9 10.743584468316737 10.874391044743781 1575.2043095346621 1105.338802387247 2519.629596430839 1909.0860018639055
112113 184.56097 10.35395 9.086231506171652 9.210223135306201 9.63 2.2602244591967517E8 9.85760306058841 9.88124144632692 837.7586850228757 673.2431662718659 1351.2984720489849 1284.1156329903313
112100 184.6254 4.3068 9.161444408464869 9.161444408464869 8.951 2.256745409797499E8 9.4596778027908 9.4596778027908 243.83323656478288 243.83323656478288 267.182645388366 267.182645388366
18335 184.72476 10.00282 10.58971786267293 10.886455015857239 9.559 9.224508180420151E7 10.64208619895887 10.913687756666905 2090.9551046548477 1180.001820648327 2190.592686713843 1287.656227637579
28057 186.38593 8.0504 10.162036539383148 10.23574686537974 9.373 1.0111400676899383E9 10.2723087400054 10.330544435209468 940.4404000785104 815.8224969552581 1019.585918441794 903.5870798275824
112112 186.41727 20.52847 9.8565849508268 9.8565849508268 9.684 1.0718928331976465E9 10.169698074556946 10.169698074556946 616.8519891679041 616.8519891679041 1148.317814127029 1148.317814127029
6375 186.86507 3.30213 10.409202899143537 10.921001103869223 10.447 8.71173155578859E9 10.858265023212994 11.11349637440406 4073.4368567151287 1690.8181740252503 5933.033843036322 3417.2781114111863
112044 187.77707 4.58826 9.262821421213308 9.338332422461464 9.31 2.2011251400317025E8 9.68196649900541 9.712299325314412 338.2505553577361 304.08423424449575 637.0788448548088 601.0189416510434
18469 188.21457 8.73998 10.03680935222216 10.03680935222216 9.406 1.0906954818561218E9 10.18789955727951 10.18789955727951 594.2076746773445 594.2076746773445 802.357696382833 802.357696382833
50404 188.53792 28.13071 10.363758237982905 10.568721782655658 8.972 8.189296917097092E7 10.388374464536817 10.58424000494709 207.79716640534784 202.85580098173622 219.154252844149 210.25308962367305
30439 188.54295 15.96822 10.803838573224203 10.957580490390269 10.41 1.3545199089982176E10 11.048835577934058 11.142827081630768 3066.5066585783716 2194.4809850261986 4401.048827088666 3487.1024238226887
18581 188.68146 9.00469 10.405668097799827 10.542859832562243 9.852 5.035324103813073E9 10.602987943099782 10.694951422576828 1353.968791114977 1039.857700315742 1842.6462257166704 1496.156632145531
24426 189.09468 13.60287 10.04943481999805 10.074105749316212 9.96 1.6442943939429193E9 10.400745757517281 10.411906069211554 860.9661255383843 816.0777876051933 1987.9540563683004 1935.8810845642824
18576 189.10806 8.94439 10.145721474568463 10.201494192430088 8.759 3.141243387765547E8 10.178288473249307 10.230263294972323 744.4471455138935 665.2081003170156 748.0164173695706 671.9889627659812
50406 189.2247 27.74911 10.269897774427713 10.319594259904322 9.027 2.1343838321259558E9 10.346107729091857 10.388179906648737 735.6625099296425 672.9601101325954 749.5147939529293 689.2184164945158
28143 189.29752 8.6583 10.022482074788593 10.169509604763867 9.596 3.6059848445537347E8 10.209972414092913 10.310909030275406 643.6803823563129 481.9740804974929 1177.4525467158494 947.1383060447024
112038 189.42152 27.12956 9.214961430738382 9.214961430738382 9.05 5.857426814680347E8 9.572977537855305 9.572977537855305 177.07184049443578 177.07184049443578 287.0975086754571 287.0975086754571
112109 189.64967 1.40228 9.891947540870358 9.891947540870358 9.84 5.2350086191499805E8 10.247005006197991 10.247005006197991 1019.2390950080339 1019.2390950080339 1672.4634066693575 1672.4634066693575
12983 190.13528 5.35554 10.804689871042655 11.066556364404335 9.64 5.714435484699081E8 10.846616647843387 11.089997766764986 2089.3743817182267 1631.4345747019913 2151.63109604394 1688.9171093715686
112053 190.30882 26.73613 9.249179679840728 9.527047543482833 9.4 3.7469282663384044E8 9.743561526682463 9.853163881620354 600.2578122526492 356.2211449857163 869.3281117609772 681.3220284169824
50550 190.36674 28.7912 10.218937788127 10.282465652886078 9.401 2.0792392862034817E9 10.343082136930082 10.391661825959092 651.5398801069375 564.9799471558287 807.679109527833 716.5346069676037
6506 190.78902 3.58119 10.497513981679989 10.742086206950274 9.935 8.929568221176958E9 10.715963852213527 10.879507025275604 1579.6033161680434 1273.3409972005009 2007.9687175758845 1614.2703088488577
112081 190.92966 25.47147 10.05452367967406 10.05452367967406 9.87 4.6182162786169565E8 10.33859939513584 10.33859939513584 936.7242436574932 936.7242436574932 1672.1096490985801 1672.1096490985801
112054 191.03596 25.41616 9.245559359290597 9.694387187240626 8.514 1.4681924732190805E7 9.34552363106981 9.732642298113092 159.9736459424248 148.8832338938787 226.24691731888043 176.96635474861455
40393 191.84657 8.2924 10.258862297157584 10.280968446250823 9.399 4.619576987292642E9 10.41750867595436 10.43296882471754 557.6465614621633 530.7355519077163 608.2223051692976 582.9022119445668
26822 192.87112 13.78182 10.663539586849378 10.767931007113456 9.869 5.324552008317691E9 10.788112561396606 10.868725170005781 2069.271777271016 1708.6821825125064 2306.793573916662 1954.676184528508
112116 194.02542 27.67811 9.104138850662341 9.104138850662341 8.437 7.425873833267703E8 9.377092927972678 9.377092927972678 128.6167346622812 128.6167346622812 141.6681205578697 141.6681205578697
40495 194.11224 9.60125 10.823893362576374 10.924719852232087 9.094 4.270052951453707E8 10.837383498089736 10.935449280756915 902.2041892788895 745.230007750207 906.5262427265102 751.7313611608305
40502 194.47012 10.29852 10.223554745542305 10.223554745542305 9.7 9.312063715427989E8 10.387914516353856 10.387914516353856 575.040723750226 575.040723750226 1013.187628036415 1013.187628036415
28526 194.61916 11.42648 10.161141068626195 10.23885083771828 9.706 1.9539587166155286E9 10.367477840113631 10.417408624838046 899.0642605820117 760.2623654800102 1339.4821003042198 1189.266143295256
13227 194.9585 5.04756 10.874269219459942 11.189274111232244 9.643 2.9127806780102363E9 10.922776985466607 11.213436982628014 3218.703406792852 2196.4181099166785 3229.579442628403 2239.0956245581474
25167 195.73705 12.88058 10.326706457411426 10.465270729894725 9.708 3.005658467014283E8 10.453478643206262 10.56092057471711 1277.315084892611 959.4171616684727 1647.4079339566206 1308.6123096370536
113049 195.77473 26.53113 9.696710934450698 9.803299228325582 9.5 4.2477026918624634E8 9.98533233996477 10.043422542980274 404.4229342609698 326.14930108959453 854.7241706135688 750.3099167392611
40425 196.01762 8.80573 10.179270694411365 10.179270694411365 9.591 7.989901136195908E8 10.32579098856107 10.32579098856107 629.5022633998167 629.5022633998167 919.2152466850557 919.2152466850557
13159 196.35602 3.99159 10.442505542553945 10.442505542553945 9.357 1.3926369977947767E9 10.507392537784414 10.507392537784414 329.8674610874929 329.8674610874929 413.81741079256085 413.81741079256085
113137 196.534805 30.20927 9.141937709987006 9.141937709987006 9.27 1.5076522191573685E8 9.607577528596511 9.607577528596511 450.4195458426538 450.4195458426538 698.9194862715839 698.9194862715839
40647 196.60342 9.94328 10.644774171268411 10.796242797720568 9.422 4.395162929908534E9 10.716808579361514 10.848279320693111 1215.0254414936273 870.9835716462507 1274.9963887510844 932.6950158250091
113114 196.65903 28.84847 9.312656615145121 9.312656615145121 9.65 5.233140534682046E8 9.934892324885077 9.934892324885077 607.8250023063758 607.8250023063758 1057.9723876522123 1057.9723876522123
6749 196.96169 3.19466 11.028421741651318 11.141027601589965 9.81 2.3191650085400424E9 11.071140661356822 11.174353320289695 2240.56773034006 1756.1419806015172 2325.1467648389416 1851.0926819170616
113126 197.01073 27.31114 9.116449163675775 9.116449163675775 9.35 6.066500383723336E8 9.69341462043578 9.69341462043578 304.565729959614 304.565729959614 789.6879194168015 789.6879194168015
25215 197.63412 11.0225 10.494984968615654 10.621346608910054 9.658 2.8665373575040693E9 10.604966397637853 10.706079718253449 1251.8638109029005 949.3571358406267 1511.1761247289762 1191.3674266899723
113022 197.7355 11.47737 9.614954845893363 9.643243558911767 9.7 7.223584808444517E8 10.064792190062482 10.075045410164511 639.2314570236357 601.8407526711106 1340.5734152807677 1308.1026482952707
113141 197.88197 8.7432 9.476763176024159 9.476763176024159 8.95 3.862057140830249E8 9.661521301818595 9.661521301818595 368.1348398556606 368.1348398556606 415.8242567451176 415.8242567451176
113098 198.39699 29.12653 9.798686279258389 9.932864687539654 8.93 7.71342188245659E8 9.914390524226008 10.020696321842786 414.3405681609111 411.774692542797 468.2975659716801 454.2975582103582
51094 199.75555 27.89171 10.158444134588754 10.237516028761604 10.08 1.6542755587450044E9 10.509035102319658 10.546095072709461 885.9953059509753 788.6288441423525 2337.592018370216 2166.4349067629532
40781 199.89294 10.45487 10.464730424960992 11.051275915061089 9.932 4.850347961807037E9 10.65848762095055 11.110339571498658 4149.347960720705 1582.4451246962965 4179.58918060125 1822.9579192881813
113000 199.90353 3.0326 9.990379630039358 10.07385767970112 9.4 1.8381991954508564E9 10.176385359450476 10.232565293420297 597.2290572573918 505.1074038320206 814.2510580765052 714.0820763822342
113110 199.97649 31.23496 9.448867096966337 9.448867096966337 8.931 1.2329282051028255E8 9.611300263913142 9.611300263913142 404.37637360480477 404.37637360480477 456.4611912664125 456.4611912664125
113056 200.02882 14.54327 -1 9.694067364481848 8.022 1.5006631411175303E7 -1 9.707646405816167 -1 250.74635034896812 -1 249.71205345015565
44354 200.21127 31.61684 10.305753456818127 10.63491462028462 10.174 1.1519157101367772E9 10.618292296296525 10.809209822456221 1541.4328819040636 794.7888245306925 3071.7518430694654 2014.2338608364187
113115 200.21571 31.36653 9.567951324876793 9.567951324876793 9.039 4.390827498665688E8 9.749256133523488 9.749256133523488 492.2411336217913 492.2411336217913 570.2030197200052 570.2030197200052
113062 200.39549 26.30467 9.84171564296611 9.84171564296611 9.21 1.086779394583381E9 10.009532358091962 10.009532358091962 206.3127089851309 206.3127089851309 375.39360027387806 375.39360027387806
113124 200.71283 31.82593 9.375794816975628 9.375794816975628 9.406 3.0193650168743366E8 9.786458685105163 9.786458685105163 398.66258038447535 398.66258038447535 693.6368500198166 693.6368500198166
51150 200.74947 27.11643 10.689009720951205 10.814298304590883 9.325 1.8868989692888427E9 10.729216948648949 10.844773571270702 1386.3903690502038 1105.6321500190181 1399.2306155528597 1126.924934807982
113024 200.92323 31.64631 9.75267908337329 9.854130420793274 8.842 2.811675598257635E8 9.83744074791215 9.922546913853918 486.4183159084073 425.9547458892719 497.28308732227293 441.66683652734395
113038 201.08821 35.91375 9.99291303160404 10.021599486884144 9.673 1.3345315611195183E9 10.243803496420831 10.260134671046789 661.8065746328282 623.7899771872162 1163.6779714203242 1120.4186963862853
51161 201.3449 27.24909 10.028100267622415 10.194212713098382 9.489 1.71983579721889E9 10.21881286649304 10.33286803845636 1252.8283837802744 937.2473759715359 1277.1406766321286 1016.9790386257758
40024 203.4092 13.23601 -1 11.221698088895575 9.909 1.069137741735004E9 -1 11.251944626021839 -1 4777.094500312624 -1 5052.300310647197
113094 203.45491 21.2285 10.087835260300944 10.087835260300944 9.57 4.799673019489972E8 10.248885243483915 10.248885243483915 392.2412481925394 392.2412481925394 775.9937795636556 775.9937795636556
13512 204.05077 4.74009 9.920809716411767 10.795397123779692 9.9 3.91824839818309E8 10.288884033784042 10.866557827378223 285.43414875175176 409.7347978228778 887.4468855221163 550.8069125520443
113118 204.62381 30.98687 9.190548525076832 9.190548525076832 8.903 1.1543078865876906E8 9.43869750241205 9.43869750241205 212.78633584464947 212.78633584464947 322.9410634943833 322.9410634943833
43963 205.4267 30.12543 10.460200948095057 10.979558575070461 9.823 1.1071940021302624E9 10.590418733076536 11.023213850037243 4041.9962165562133 1916.1333560716507 4147.055033227373 2135.906219656992
51190 206.01695 25.6635 10.889899490560017 11.044063096367651 10.029 4.908327663718386E9 10.986535841499295 11.114006940610814 2401.7511643249723 2076.632990432944 2807.563690953507 2415.3112981110653
113005 206.6234 3.87831 9.292037515591458 9.292037515591458 8.554 3.7799441303305924E8 9.450316616523738 9.450316616523738 285.0102350229174 285.0102350229174 270.490214322141 270.490214322141
7031 206.69661 2.12005 10.38797134932697 10.567988563606976 9.102 7.428522250181076E7 10.418539490024495 10.58842325653351 650.163766075212 551.0574813557713 686.4100937277983 579.9348444408287
113136 206.755127 33.893597 9.824948733279136 9.824948733279136 9.78 5.565099172023522E8 10.186778690266618 10.186778690266618 978.6926444247423 978.6926444247423 1500.3493723232582 1500.3493723232582
38018 207.14246 24.89146 9.851557157969449 10.044779695396128 9.434 5.823081826703519E8 10.055163730429303 10.185701461506493 923.6773075498162 707.6394505263179 1143.9274799189077 922.3720480144618
7025 207.64085 2.23222 10.662803882258965 10.662803882258965 9.96 4.680928297971197E9 10.799326446040297 10.799326446040297 987.09092755313 987.09092755313 1521.8530143698758 1521.8530143698758
113091 207.7048 17.28209 9.165933275912328 9.165933275912328 9.573 3.831815069149687E8 9.83878593201631 9.83878593201631 315.6025413231177 315.6025413231177 957.9490688419423 957.9490688419423
113133 207.90939 5.55968 9.276838229916766 9.276838229916766 8.932 1.4907467677186424E8 9.504478206532118 9.504478206532118 304.7289331478139 304.7289331478139 370.6160240113547 370.6160240113547
13624 207.96838 3.45502 10.215832221392228 10.215832221392228 10.185 2.1965378984768176E9 10.594432373711205 10.594432373711205 883.4949542835433 883.4949542835433 2548.0268012645183 2548.0268012645183
113010 208.27263 15.84455 9.785692267850006 9.949900003055246 8.526 1.2342289408577198E8 9.824890969194884 9.977134678495998 449.7398144367796 335.63358229593507 451.93605399203483 342.63179445996064
35981 208.28484 35.71403 10.333376587917357 10.400037079022166 10.394 1.308927833575786E9 10.750513196909418 10.777246532814447 2357.200452069231 2096.6669953149544 4396.141188349851 4159.41339365217
113134 208.29021 4.96095 9.12279407951665 9.12279407951665 9.33 1.4501673951569822E8 9.639290256503838 9.639290256503838 592.9663048156369 592.9663048156369 815.5236737479031 815.5236737479031
44856 208.54643 24.55626 9.683704878150435 10.080581506640927 9.233 1.412250477576308E7 9.854302927452007 10.157196635052143 251.8408370765661 252.27701581178408 477.2529018717239 364.4303094107432
44846 208.80244 25.02144 10.982262868383346 11.074813494513988 9.474 8.310932653667885E8 11.003676941044183 11.092198631247712 2458.1078331601752 2039.388851570088 2443.882550484396 2041.402939212407
113057 208.93007 5.78137 9.120041008976735 9.168048155152142 9.36 5.835211171117615E8 9.698498214508128 9.711694703401667 440.47256599055237 399.2551644600296 764.2035701948815 738.0554311819587
113105 209.27309 19.54396 9.11124505308453 9.11124505308453 9.205 3.242297416376008E8 9.577555988703228 9.577555988703228 182.45545532342317 182.45545532342317 519.5931362591468 519.5931362591468
44889 209.41537 25.7747 10.65447935837165 10.65447935837165 10.15 2.19264556999177E9 10.82212454530789 10.82212454530789 2059.6131389192465 2059.6131389192465 2909.6031635819627 2909.6031635819627
113109 209.46761 7.41351 9.763272953880222 9.763272953880222 9.0 3.0656378765158707E8 9.872418146408508 9.872418146408508 205.97137138801716 205.97137138801716 257.45897943467014 257.45897943467014
113144 209.48425 7.43358 9.531117632673203 9.531117632673203 8.9 2.427879405285366E8 9.673233198999077 9.673233198999077 330.4114091086537 330.4114091086537 315.7056346805757 315.7056346805757
113067 209.51959 15.31483 9.822247339699517 9.865087703301606 9.93 7.759818621138146E8 10.276635610829553 10.292169177719565 686.3737614675815 628.7776867286884 1668.4908887579713 1610.1599453361005
13674 209.56346 3.99829 9.89118449879281 10.024995700447274 9.476 1.1148261793639398E9 10.111868934707879 10.197192701768461 734.1112724994575 564.6744028894564 996.290294487743 823.5544382596155
113123 209.64404 6.57407 9.024807210281947 9.024807210281947 8.754 1.08104624943482E8 9.286248255837698 9.286248255837698 173.61683485106826 173.61683485106826 238.21742171176493 238.21742171176493
113150 209.66092 7.21652 9.851683832821944 9.851683832821944 9.73 6.950044892837219E8 10.177590903048445 10.177590903048445 571.7937961578343 571.7937961578343 1221.9627243072043 1221.9627243072043
113122 209.68922 20.66187 9.845295899013093 9.845295899013093 8.76 5.867004275789711E8 9.922555993862776 9.922555993862776 149.3639503069293 149.3639503069293 175.55283632161672 175.55283632161672
40245 209.85847 12.78848 10.974069087546939 11.21256898787583 10.44 1.9897429118499317E9 11.125076834308063 11.306028077874435 3536.0988451311678 2285.6896502719956 4968.516112055534 3459.8116390160285
114141 210.18188 31.89417 9.409792677381292 9.409792677381292 9.721 2.4099423032799768E8 9.996134644237905 9.996134644237905 501.24096656569617 501.24096656569617 1450.865369676851 1450.865369676851
114137 210.50053 10.8306 9.036813668103285 9.036813668103285 8.67 2.7360754355186933E8 9.2996190932465 9.2996190932465 104.23021513466624 104.23021513466624 150.75456183026571 150.75456183026571
114001 210.58566 32.44817 9.953957154396461 10.134733118826967 8.741 9.983588169735824E7 9.992885410023785 10.160794803299217 647.6454915330081 459.71601496833716 651.4390782324095 471.94332040574096
114053 210.80029 11.71989 9.446986363085934 9.446986363085934 9.3 6.366441877338823E8 9.787399753801102 9.787399753801102 150.49461171116428 150.49461171116428 568.055873873141 568.055873873141
9301 210.82076 4.36317 10.523187182188073 10.523187182188073 9.848 2.931775160869482E9 10.660885745069931 10.660885745069931 662.2920691968492 662.2920691968492 1091.4798013977636 1091.4798013977636
114072 210.94344 14.8681 8.919543263490908 8.919543263490908 8.99 6.111933057418125E8 9.441121837978402 9.441121837978402 143.32731869530593 143.32731869530593 316.5327738347197 316.5327738347197
114126 210.95251 15.4023 9.7744542893737 9.896288116270693 9.98 5.385016158096672E8 10.287354452073782 10.328513539818077 796.9689378517756 670.1694642578657 2004.3605391708463 1845.1138050926736
114104 211.0536 8.51723 9.165554071411732 9.165554071411732 7.985 6.963756074099393E7 9.221178971269786 9.221178971269786 92.51493474702022 92.51493474702022 91.99026833142563 91.99026833142563
114061 211.15813 11.64575 9.473466057349375 9.473466057349375 9.52 1.1154315778092797E9 9.93250234788174 9.93250234788174 383.7292763076534 383.7292763076534 861.8711691910078 861.8711691910078
114044 211.21948 21.63351 9.987860083384467 10.064164103976651 9.195 1.9907612314283724E9 10.140828853781933 10.195845062408528 599.2320660273205 516.9047106236089 660.8003037879851 582.239892497829
114075 211.2933 11.77137 9.321017947926764 9.29583273019961 8.012 3.439341391226711E7 9.35552328450357 9.332314009435745 65.259036216064 66.84863059680771 64.2019079203841 65.63083361694028
114078 211.42599 12.24193 9.177596049986839 9.302742654592045 9.66 3.515488535221162E8 9.904577298424245 9.93095618629346 235.26939486890785 189.26533441093693 670.5652697131366 632.1877112926772
30675 212.11559 5.65775 10.723599974047154 10.852307355169081 10.09 9.413127056536498E8 10.847989033424769 10.948029610783117 1670.8876590472616 1281.527782612032 2356.7655873721164 1899.17699989339
114055 212.11668 15.92093 9.928106109662163 9.98019908123756 9.13 4.4731212283096266E8 10.031115749498412 10.072717297793256 424.2958639536552 378.7831765473722 537.7446225208756 488.8793245353391
114123 212.12149 7.05791 9.96867774965151 10.059158994782985 10.29 2.9492998205023694E9 10.58632139485893 10.609930667369357 1188.78824288156 1097.3485809365272 3324.251482310741 3178.9152474455327
114115 212.13658 3.0243 9.622083422059571 9.622083422059571 9.431 5.258148227230942E8 9.92202448843522 9.92202448843522 593.0668836300939 593.0668836300939 791.5410010716973 791.5410010716973
114122 212.14761 11.95103 9.385663066903412 9.385663066903412 9.5 3.393935076037891E8 9.847497776797315 9.847497776797315 412.454305739824 412.454305739824 767.7874225823688 767.7874225823688
9287 212.15392 3.42296 10.488462095382054 10.854922078145789 9.866 9.27408085842089E9 10.698828734999164 10.958045266653533 2218.2906997888117 1049.4791809193514 2411.228716037297 1283.351589114111
38538 212.83064 11.51809 9.815310054119154 10.250421239607903 8.952 1.270458680286294E9 9.954973932446125 10.307051908373035 624.0519183491182 586.7833555204751 622.4576913983403 588.2960263519948
38546 213.12442 11.24055 10.776605234142496 10.940476894658076 9.454 1.210498785907077E9 10.811825022467369 10.964931425652944 2262.219799335192 1605.7931063318308 2287.970222833566 1651.2198978792949
114082 213.42461 12.50419 9.993621432398099 9.993621432398099 9.86 2.2161422483752723E9 10.33945584379814 10.33945584379814 682.7533209447622 682.7533209447622 1561.426080370094 1561.426080370094
114046 213.67052 13.37817 9.372149744288254 9.372149744288254 9.35 5.975166635016916E8 9.776385457862824 9.776385457862824 122.8824205460419 122.8824205460419 457.69712355270656 457.69712355270656
9384 213.791 4.4779 10.677180912301898 10.75051910755439 9.886 9.593209819865527E8 10.770085077848075 10.830229044922952 1591.3326085201766 1360.4853300457826 1972.6345264048894 1727.910079088469
38462 213.94145 10.43886 10.582518185514553 10.654826991681478 8.808 1.9553842333917074E9 10.613451082577187 10.681156266100853 1150.1523841109351 980.3323590420316 1145.042834827598 979.0305823012247
114095 214.05969 25.54561 9.715270516666116 9.715270516666116 9.65 6.440237839368043E8 10.0742853146059 10.0742853146059 434.0455968365557 434.0455968365557 1072.9193349605507 1072.9193349605507
9343 214.20158 3.63006 10.433961710966415 10.746080873700082 9.965 4.899148113936101E8 10.603216195072154 10.836789725944627 1232.0167908234291 675.9062404776358 1821.263659190487 1120.8940458927505
114054 214.32819 12.58553 9.17894468585376 9.17894468585376 8.89 1.571130736408488E8 9.433759495816897 9.433759495816897 240.3825665079761 240.3825665079761 290.84612789753055 290.84612789753055
114127 214.39116 25.11447 9.5164479321598 9.5164479321598 8.778 1.361692293227618E8 9.626363533986702 9.626363533986702 351.4234318382226 351.4234318382226 408.7186783960947 408.7186783960947
45254 214.6282 29.17009 10.892706649988941 11.090956588743683 9.642 4.4397328279162246E8 10.926723793976954 11.112813716874156 1990.16745031953 1344.2428499087812 2053.2506365339973 1414.8329902333048
30854 214.63818 7.28678 10.210964051460483 10.262952612916076 9.259 3.7000266314278716E8 10.280466590238271 10.325147973336463 1210.3893523111374 1143.2694140156611 1215.637227009751 1155.7852497501583
7405 214.65712 2.04595 10.492671998817722 10.492671998817722 9.57 1.2391167577788699E9 10.572273283327497 10.572273283327497 596.5550837743511 596.5550837743511 800.3635816311003 800.3635816311003
114091 214.67665 24.92218 9.146510266936964 9.094104551420894 7.97 6.823142901055865E7 9.202884126944227 9.157206442696078 56.04975881070109 61.08954114488898 56.39412363052606 61.0299796973319
38583 215.12704 10.43209 10.610839908370492 10.669295112558295 9.97 3.0707282140569687E9 10.751945116764086 10.794957139492832 2335.9476934563845 2056.6213649447486 2633.6253131255476 2382.657460142486
114121 215.20436 25.95881 9.779393044531103 9.779393044531103 9.68 5.709292061762567E8 10.115597896821962 10.115597896821962 532.500396616128 532.500396616128 1152.009310079102 1152.009310079102
114085 215.32782 12.50596 9.393773498204592 9.46419850811815 8.711 2.429628274743877E8 9.533143002311425 9.585344560115995 319.7687275006131 274.54821390938633 343.9932011714326 304.18227396502135
114042 215.47008 24.10739 9.459181289955703 9.459181289955703 9.4 5.142256720649026E8 9.83147747246443 9.83147747246443 221.52372474115435 221.52372474115435 607.0056179506935 607.0056179506935
9514 215.5405 4.52114 9.909223069145455 10.393920122448318 9.548 4.6611213513763666E8 10.12541182563636 10.477175581321502 1063.6087398138009 693.7857657623207 1650.5492148243113 1013.6694090231116
114125 216.23587 25.02478 9.694400718165891 9.805507350469119 9.76 3.8515813692541045E8 10.117313444952785 10.162674819605645 762.0456465582298 612.2431617266288 1484.721084865825 1343.2608093905033
114117 216.5724 15.68604 9.179876155715068 9.241556709236727 9.42 1.5711323413599136E8 9.717762449712529 9.736557173133358 481.6345434394375 429.54836457319203 793.1368537678043 761.7808800764257
114056 216.58249 25.40083 9.56021188979817 9.56021188979817 9.21 5.89660451606909E8 9.806970261413642 9.806970261413642 28.411283690484566 28.411283690484566 122.19967846464672 122.19967846464672
114076 216.58923 10.16334 8.946100685266181 8.983094340981994 8.719 1.5199557932974163E8 9.241083198353097 9.260232934966162 102.26407550837351 98.39535060555775 220.88298444517676 213.39952198129242
7499 216.63377 2.75167 10.576075747778848 10.683553691060949 10.12 1.8647503712674804E9 10.758443780516696 10.831981540755576 1336.233767306773 1066.7988592805818 2328.1909316412134 1974.8418816228814
114067 216.85815 25.51447 10.172406970441408 10.22843479410529 9.06 5.0359991859310657E8 10.228577333419377 10.278180652221154 740.3926778442927 659.3060647052321 735.678459954434 661.7244056389764
