#  19- 26  E8.2  Msun      Mstar   Galaxy's stellar mass (3)
#  28- 35  E8.2  Msun      Mdisc   Disc's stellar mass (3)
#  37- 44  E8.2  Msun    e_Mstar   Uncertainty on the stellar masses (3)
#  46- 53  E8.2 kpc.km/s   jstar   Galaxy's specific angular momentum
#  55- 62  E8.2 kpc.km/s   jdisc   Disc's specific angular momentum
#  64- 71  E8.2 kpc.km/s e_jstar   Uncertainty on the specific angular momenta
#  73- 76  F4.2  ---       jdiff   Relative difference between last 2 points of
#                                   jstar profile (4)
#  78- 81  F4.2  ---       jgrad   Gradient of jstar profile at last
#                                   grid point (4)
 2.17e+08 2.17e+08 5.39e+07 1.51e+02 1.51e+02 2.38e+01 0.00 0.04
 2.59e+08 2.59e+08 7.76e+07 4.71e+01 4.71e+01 9.92e+00 0.00 0.00
 2.18e+09 2.18e+09 6.56e+08 2.62e+02 2.62e+02 5.79e+01 0.00 0.00
 4.36e+08 4.36e+08 1.31e+08 2.03e+02 2.03e+02 3.90e+01 0.02 0.22
 4.37e+10 2.79e+10 4.37e+09 1.68e+03 2.28e+03 2.89e+02 0.00 0.00
 4.09e+10 2.71e+10 1.02e+10 1.01e+03 1.43e+03 2.05e+02 0.00 0.05
 5.68e+10 2.51e+10 1.42e+10 9.81e+02 1.92e+03 3.41e+02 0.01 0.08
 3.72e+09 3.72e+09 5.17e+08 6.00e+02 6.00e+02 9.14e+01 0.01 0.23
 1.02e+10 1.02e+10 1.42e+09 4.32e+02 4.32e+02 2.84e+01 0.01 0.14
 1.90e+09 1.90e+09 2.64e+08 4.90e+02 4.90e+02 5.86e+01 0.00 0.00
 1.17e+09 1.17e+09 3.48e+08 2.83e+02 2.83e+02 6.79e+01 0.00 0.00
 1.63e+08 1.63e+08 4.90e+07 5.51e+01 5.51e+01 1.02e+01 0.02 0.20
 2.87e+08 2.87e+08 8.59e+07 7.24e+01 7.24e+01 1.10e+01 0.04 0.24
 5.92e+08 5.92e+08 1.91e+07 1.76e+02 1.76e+02 6.36e+00 0.01 0.15
 4.48e+08 4.48e+08 5.10e+07 1.05e+02 1.05e+02 7.91e+00 0.00 0.00
 1.20e+08 1.20e+08 3.58e+07 5.28e+01 5.28e+01 7.92e+00 0.00 0.04
 2.62e+10 1.81e+10 6.54e+09 7.13e+02 9.92e+02 1.50e+02 0.02 0.13
 2.51e+10 2.51e+10 2.52e+09 1.20e+03 1.20e+03 9.16e+01 0.02 0.37
 1.51e+11 1.01e+11 3.02e+10 2.23e+03 3.11e+03 3.48e+02 0.00 0.00
 1.86e+11 1.86e+11 2.79e+10 2.92e+03 2.92e+03 2.52e+02 0.00 0.02
 5.08e+08 5.08e+08 1.52e+08 1.93e+02 1.93e+02 1.13e+01 0.08 0.43
 6.73e+10 6.73e+10 6.76e+09 3.36e+03 3.36e+03 2.45e+02 0.00 0.00
 7.54e+08 7.54e+08 2.29e+08 2.93e+02 2.93e+02 1.10e+01 0.01 0.19
