# Summed baryonic mass of galaxies (no selection on mass) for Galform
#
# Galform model used is the fiducial model used in Mitchell, Lacey, Lagos, et al. (2018)
#
# Columns:
# 0 - lookback time / Gyr
# 1 - redshift
# 2 - log10(m_stars)
# 4 - log10(m_cold)
# 5 - log10(m_hot) - (this has had mreheated subtracted, unlike the raw galform output)
# 6 - log10(m_ejected) - (this is called mreheated within galform)
8.59583 1.17700 14.18345 14.21676 14.97801 14.88754
8.50695 1.15100 14.18896 14.21529 14.98569 14.88681
8.41565 1.12500 14.19443 14.21351 14.99339 14.88597
8.32549 1.10000 14.19956 14.21202 15.00083 14.88508
8.22919 1.07400 14.20485 14.21042 15.00816 14.88400
8.13405 1.04900 14.20996 14.20867 15.01593 14.88300
8.03634 1.02400 14.21506 14.20688 15.02386 14.88187
7.94002 1.00000 14.21993 14.20616 15.03096 14.88081
7.84117 0.97600 14.22488 14.20428 15.03749 14.87972
7.73969 0.95200 14.22989 14.20191 15.04438 14.87859
7.63549 0.92800 14.23465 14.19983 15.05133 14.87735
7.52848 0.90400 14.23932 14.19782 15.05811 14.87604
7.42319 0.88100 14.24380 14.19637 15.06439 14.87481
7.31514 0.85800 14.24815 14.19467 15.07092 14.87351
7.20911 0.83600 14.25230 14.19385 15.07823 14.87220
7.10038 0.81400 14.25639 14.19257 15.08493 14.87099
6.98887 0.79200 14.26083 14.18939 15.09060 14.86988
6.87447 0.77000 14.26499 14.18770 15.09653 14.86852
6.76250 0.74900 14.26885 14.18697 15.10252 14.86724
6.64772 0.72800 14.27269 14.18565 15.10832 14.86591
6.53007 0.70700 14.27679 14.18322 15.11417 14.86459
6.41525 0.68700 14.28045 14.18287 15.11945 14.86324
6.29765 0.66700 14.28416 14.18106 15.12451 14.86193
6.17717 0.64700 14.28777 14.17985 15.12994 14.86057
6.05999 0.62800 14.29129 14.17856 15.13486 14.85938
5.94005 0.60900 14.29463 14.17724 15.13968 14.85809
5.81730 0.59000 14.29797 14.17657 15.14456 14.85675
5.69832 0.57200 14.30106 14.17583 15.14912 14.85556
5.56981 0.55300 14.30435 14.17419 15.15367 14.85422
5.45223 0.53600 14.30729 14.17433 15.15860 14.85298
5.32496 0.51800 14.31032 14.17271 15.16331 14.85164
